id,temperature_c,created_at
69846,7.7,2026-03-07 06:17:04.178875+00
69847,7.04,2026-03-07 06:18:34.719738+00
69848,7.68,2026-03-07 06:19:14.401837+00
69849,8.07,2026-03-07 06:20:32.503571+00
69850,7.65,2026-03-07 06:21:32.184915+00
69851,7.47,2026-03-07 06:22:22.458454+00
69852,6.47,2026-03-07 06:23:18.472546+00
69853,7.92,2026-03-07 06:24:17.593053+00
69854,7.29,2026-03-07 06:25:41.873032+00
69855,7.22,2026-03-07 06:26:36.744625+00
69856,7.18,2026-03-07 06:27:29.408961+00
69857,6.73,2026-03-07 06:28:27.824571+00
69858,7.32,2026-03-07 06:29:42.266381+00
69859,6.67,2026-03-07 06:31:12.710403+00
69860,7.28,2026-03-07 06:32:07.653427+00
69861,7.97,2026-03-07 06:33:38.676629+00
69862,6.88,2026-03-07 06:34:18.42639+00
69863,6.43,2026-03-07 06:35:20.870385+00
69864,8.29,2026-03-07 06:36:20.894764+00
69865,7.85,2026-03-07 06:37:08.454599+00
69866,7.92,2026-03-07 06:38:29.060027+00
69867,6.74,2026-03-07 06:39:40.130431+00
69868,7.3,2026-03-07 06:40:12.303839+00
69869,7.23,2026-03-07 06:41:38.830731+00
69870,7.84,2026-03-07 06:42:09.66372+00
69871,6.66,2026-03-07 06:43:23.493984+00
69872,7.92,2026-03-07 06:44:41.868439+00
69873,7.14,2026-03-07 06:45:19.705512+00
69874,6.86,2026-03-07 06:47:31.354327+00
69875,6.47,2026-03-07 06:48:40.103947+00
69876,7.09,2026-03-07 06:49:10.534792+00
69877,6.42,2026-03-07 06:50:38.263696+00
69878,6.7,2026-03-07 06:51:30.107417+00
69879,6.76,2026-03-07 06:52:48.436567+00
69880,7.38,2026-03-07 06:53:16.447743+00
69881,7.41,2026-03-07 06:54:42.376281+00
69882,7.27,2026-03-07 06:55:18.89933+00
69883,7.8,2026-03-07 06:56:16.857274+00
69884,7.22,2026-03-07 06:57:37.880689+00
69885,6.32,2026-03-07 06:58:31.126137+00
69886,6.77,2026-03-07 06:59:16.668098+00
69887,7,2026-03-07 07:00:36.842386+00
69888,6.46,2026-03-07 07:01:04.194981+00
69889,6.62,2026-03-07 07:03:29.134494+00
69890,7.9,2026-03-07 07:04:01.985224+00
69891,7.16,2026-03-07 07:05:40.571017+00
69892,6.52,2026-03-07 07:06:18.500422+00
69893,7.74,2026-03-07 07:07:22.150704+00
69894,7.74,2026-03-07 07:08:11.941363+00
69895,7.18,2026-03-07 07:09:15.051007+00
69896,7.96,2026-03-07 07:10:13.811228+00
69897,7.73,2026-03-07 07:11:37.650122+00
69898,8.05,2026-03-07 07:12:32.207724+00
69899,7.59,2026-03-07 07:13:46.53163+00
69900,7,2026-03-07 07:14:00.342285+00
69901,7.39,2026-03-07 07:15:14.632723+00
69902,6.49,2026-03-07 07:17:41.681414+00
69903,6.51,2026-03-07 07:18:09.655346+00
69904,7.02,2026-03-07 07:19:01.21378+00
69905,6.62,2026-03-07 07:20:17.539748+00
69906,8.09,2026-03-07 07:21:15.010875+00
69907,7.76,2026-03-07 07:22:40.610329+00
69908,7.15,2026-03-07 07:23:42.13701+00
69909,7.95,2026-03-07 07:24:46.876665+00
69910,6.54,2026-03-07 07:25:34.355828+00
69911,6.62,2026-03-07 07:26:36.692165+00
69912,6.36,2026-03-07 07:27:16.038403+00
69913,7.66,2026-03-07 07:28:30.239107+00
69914,7.19,2026-03-07 07:29:33.543438+00
69915,6.52,2026-03-07 07:30:01.397561+00
69916,7.56,2026-03-07 07:32:19.264804+00
69917,6.39,2026-03-07 07:33:07.72039+00
69918,8.3,2026-03-07 07:34:20.526957+00
69919,6.81,2026-03-07 07:35:27.155309+00
69920,7.2,2026-03-07 07:36:14.959877+00
69921,7.31,2026-03-07 07:37:39.229313+00
69922,7.75,2026-03-07 07:38:11.469136+00
69923,6.77,2026-03-07 07:39:21.338838+00
69924,7.83,2026-03-07 07:40:01.188931+00
69925,8.15,2026-03-07 07:41:46.443773+00
69926,8.27,2026-03-07 07:42:07.53396+00
69927,7.4,2026-03-07 07:43:33.011646+00
69928,6.39,2026-03-07 07:44:27.455389+00
69929,6.3,2026-03-07 07:45:18.204341+00
69930,6.77,2026-03-07 07:47:38.213369+00
69931,7.25,2026-03-07 07:48:02.305746+00
69932,8.21,2026-03-07 07:50:27.553441+00
69933,6.53,2026-03-07 07:51:33.835689+00
69934,8.09,2026-03-07 07:52:31.323733+00
69935,6.98,2026-03-07 07:53:05.019396+00
69936,6.43,2026-03-07 07:54:15.544957+00
69937,7.23,2026-03-07 07:55:49.930443+00
69938,7.91,2026-03-07 07:56:13.101224+00
69939,6.82,2026-03-07 07:58:17.174811+00
69940,7.78,2026-03-07 07:59:16.676892+00
69941,8.15,2026-03-07 08:01:31.043597+00
69942,7.5,2026-03-07 08:02:41.519777+00
69943,7.17,2026-03-07 08:03:18.166582+00
69944,7.35,2026-03-07 08:04:23.875534+00
69945,7.39,2026-03-07 08:05:18.390506+00
69946,8,2026-03-07 08:06:40.584407+00
69947,7.01,2026-03-07 08:07:23.154797+00
69948,7.33,2026-03-07 08:08:47.329926+00
69949,7.3,2026-03-07 08:09:06.275505+00
69950,7.43,2026-03-07 08:10:17.434598+00
69951,7.89,2026-03-07 08:11:41.374283+00
69952,6.85,2026-03-07 08:12:46.505772+00
69953,6.92,2026-03-07 08:13:13.612606+00
69954,8.07,2026-03-07 08:15:26.54465+00
69955,7.96,2026-03-07 08:16:17.957414+00
69956,6.86,2026-03-07 08:17:41.444774+00
69957,7.67,2026-03-07 08:18:26.209747+00
69958,6.93,2026-03-07 08:19:24.40478+00
69959,7.35,2026-03-07 08:20:02.939261+00
69960,7.33,2026-03-07 08:21:45.467419+00
69961,6.49,2026-03-07 08:22:30.893362+00
69962,7.84,2026-03-07 08:23:23.400642+00
69963,8,2026-03-07 08:24:44.56655+00
69964,8.21,2026-03-07 08:25:39.653281+00
69965,6.66,2026-03-07 08:26:26.416263+00
69966,6.64,2026-03-07 08:27:42.266309+00
69967,7.57,2026-03-07 08:28:29.045298+00
69968,7.2,2026-03-07 08:30:35.546626+00
69969,7.89,2026-03-07 08:31:08.982826+00
69970,8.18,2026-03-07 08:32:18.834936+00
69971,7.46,2026-03-07 08:33:12.007582+00
69972,6.9,2026-03-07 08:34:08.103458+00
69973,7.59,2026-03-07 08:35:39.879674+00
69974,7.31,2026-03-07 08:36:05.258754+00
69975,7.15,2026-03-07 08:37:34.60342+00
69976,7.46,2026-03-07 08:38:01.774144+00
69977,7.08,2026-03-07 08:39:32.460876+00
69978,7.95,2026-03-07 08:40:30.865568+00
69979,8.02,2026-03-07 08:41:39.222054+00
69980,7.06,2026-03-07 08:42:06.795456+00
69981,7.9,2026-03-07 08:44:15.515784+00
69982,7.45,2026-03-07 08:45:08.350758+00
69983,6.56,2026-03-07 08:46:08.023775+00
69984,7.21,2026-03-07 08:47:29.720405+00
69985,7.53,2026-03-07 08:48:01.100403+00
69986,8.12,2026-03-07 08:49:14.975603+00
69987,7.28,2026-03-07 08:50:05.901388+00
69988,7.14,2026-03-07 08:51:32.509492+00
69989,8.24,2026-03-07 08:52:49.080403+00
69990,8.14,2026-03-07 08:53:06.087038+00
69991,8.49,2026-03-07 08:54:15.470401+00
69992,6.79,2026-03-07 08:55:48.84069+00
69993,7.03,2026-03-07 08:56:13.021773+00
69994,7.31,2026-03-07 08:57:45.55229+00
69995,6.96,2026-03-07 08:59:33.044585+00
69996,7.52,2026-03-07 09:01:48.966947+00
69997,8.4,2026-03-07 09:02:05.252018+00
69998,8.26,2026-03-07 09:03:44.794256+00
69999,7.16,2026-03-07 09:04:20.55431+00
70000,6.76,2026-03-07 09:05:04.367103+00
70001,8.57,2026-03-07 09:06:23.986229+00
70002,7.41,2026-03-07 09:07:04.253166+00
70003,8.43,2026-03-07 09:08:42.427169+00
70004,7.55,2026-03-07 09:09:47.261191+00
70005,7.85,2026-03-07 09:10:08.739245+00
70006,8.59,2026-03-07 09:11:03.13593+00
70007,6.85,2026-03-07 09:12:16.237267+00
70008,7.12,2026-03-07 09:14:13.257017+00
70009,8.7,2026-03-07 09:15:33.695553+00
70010,7.08,2026-03-07 09:16:14.305293+00
70011,6.9,2026-03-07 09:17:22.756249+00
70012,7.36,2026-03-07 09:18:38.970226+00
70013,8.27,2026-03-07 09:19:48.126815+00
70014,8.03,2026-03-07 09:20:01.524214+00
70015,7.27,2026-03-07 09:21:18.14761+00
70016,8.58,2026-03-07 09:22:25.835976+00
70017,7.8,2026-03-07 09:23:45.128436+00
70018,8.34,2026-03-07 09:24:17.523815+00
70019,7.26,2026-03-07 09:25:36.98043+00
70020,7.42,2026-03-07 09:26:01.187955+00
70021,7.38,2026-03-07 09:27:26.086693+00
70022,7.74,2026-03-07 09:30:05.75524+00
70023,8.56,2026-03-07 09:31:35.726911+00
70024,7.63,2026-03-07 09:32:13.558077+00
70025,7.65,2026-03-07 09:33:04.513253+00
70026,8.89,2026-03-07 09:34:06.229869+00
70027,7.18,2026-03-07 09:35:28.790818+00
70028,7.38,2026-03-07 09:36:04.10311+00
70029,7.06,2026-03-07 09:37:48.335888+00
70030,7.61,2026-03-07 09:38:30.933424+00
70031,7.54,2026-03-07 09:40:39.38975+00
70032,8.29,2026-03-07 09:41:27.326168+00
70033,8.27,2026-03-07 09:42:23.992842+00
70034,7.9,2026-03-07 09:43:18.718131+00
70035,7.08,2026-03-07 09:44:13.274742+00
70036,8.93,2026-03-07 09:45:11.338277+00
70037,8.86,2026-03-07 09:46:49.873333+00
70038,7.01,2026-03-07 09:47:24.362349+00
70039,8.14,2026-03-07 09:48:11.327567+00
70040,7.08,2026-03-07 09:49:25.856161+00
70041,7.65,2026-03-07 09:50:25.331214+00
70042,8.76,2026-03-07 09:51:47.435608+00
70043,7.28,2026-03-07 09:52:03.599907+00
70044,8,2026-03-07 09:54:25.438591+00
70045,8.36,2026-03-07 09:55:44.527754+00
70046,8.63,2026-03-07 09:56:35.111068+00
70047,8.41,2026-03-07 09:57:48.228767+00
70048,8.19,2026-03-07 09:58:28.826575+00
70049,8.33,2026-03-07 09:59:17.39041+00
70050,8.72,2026-03-07 10:00:27.51028+00
70051,7.34,2026-03-07 10:01:08.022774+00
70052,8.93,2026-03-07 10:02:31.055178+00
70053,7.42,2026-03-07 10:03:28.321985+00
70054,7.17,2026-03-07 10:04:23.104397+00
70055,8.88,2026-03-07 10:05:21.811553+00
70056,8.57,2026-03-07 10:06:26.036323+00
70057,8.95,2026-03-07 10:07:42.333246+00
70058,8.05,2026-03-07 10:09:33.397697+00
70059,7.81,2026-03-07 10:10:11.316781+00
70060,7.48,2026-03-07 10:11:10.481123+00
70061,7.83,2026-03-07 10:12:28.525567+00
70062,7.32,2026-03-07 10:13:41.074554+00
70063,8.68,2026-03-07 10:14:09.366246+00
70064,7.61,2026-03-07 10:15:03.076723+00
70065,7.98,2026-03-07 10:16:21.773648+00
70066,7.8,2026-03-07 10:17:30.677092+00
70067,8.09,2026-03-07 10:18:07.330548+00
70068,8.33,2026-03-07 10:19:31.535145+00
70069,8.74,2026-03-07 10:20:22.417465+00
70070,8.44,2026-03-07 10:21:32.771937+00
70071,7.65,2026-03-07 10:22:24.796349+00
70072,9.12,2026-03-07 10:24:25.759917+00
70073,7.81,2026-03-07 10:25:42.567788+00
70074,8.22,2026-03-07 10:26:18.031867+00
70075,7.3,2026-03-07 10:27:27.029094+00
70076,9.16,2026-03-07 10:28:00.409033+00
70077,7.21,2026-03-07 10:29:13.373488+00
70078,9.25,2026-03-07 10:30:33.242347+00
70079,7.65,2026-03-07 10:31:36.47222+00
70080,8.3,2026-03-07 10:32:44.562054+00
70081,8.7,2026-03-07 10:33:40.02419+00
70082,8.46,2026-03-07 10:34:26.080363+00
70083,8.58,2026-03-07 10:35:16.780753+00
70084,9.09,2026-03-07 10:36:29.149902+00
70085,8.44,2026-03-07 10:37:14.526436+00
70086,8.63,2026-03-07 10:39:17.296349+00
70087,9.2,2026-03-07 10:40:33.968657+00
70088,7.89,2026-03-07 10:41:13.007388+00
70089,7.64,2026-03-07 10:42:47.205041+00
70090,8.43,2026-03-07 10:43:05.079105+00
70091,9.06,2026-03-07 10:44:38.142307+00
70092,8.09,2026-03-07 10:45:40.662479+00
70093,8.26,2026-03-07 10:46:08.113539+00
70094,7.54,2026-03-07 10:47:37.976834+00
70095,8.12,2026-03-07 10:48:22.684972+00
70096,9.22,2026-03-07 10:49:36.529607+00
70097,7.79,2026-03-07 10:50:26.2392+00
70098,8.51,2026-03-07 10:51:21.680731+00
70099,8.34,2026-03-07 10:52:25.043542+00
70100,8.72,2026-03-07 10:54:32.952704+00
70101,7.88,2026-03-07 10:55:25.600737+00
70102,8.12,2026-03-07 10:56:37.265565+00
70103,8.38,2026-03-07 10:57:24.636119+00
70104,8.39,2026-03-07 10:58:03.44246+00
70105,8.83,2026-03-07 10:59:09.592035+00
70106,9.16,2026-03-07 11:00:41.696577+00
70107,8.69,2026-03-07 11:01:48.312438+00
70108,8.19,2026-03-07 11:02:04.849471+00
70109,8.2,2026-03-07 11:03:33.423922+00
70110,8.08,2026-03-07 11:04:25.601003+00
70111,9.22,2026-03-07 11:05:24.228525+00
70112,8.33,2026-03-07 11:06:36.654068+00
70113,9.07,2026-03-07 11:08:40.327862+00
70114,8.9,2026-03-07 11:09:00.168706+00
70115,9,2026-03-07 11:10:45.142387+00
70116,8.93,2026-03-07 11:11:19.8958+00
70117,7.63,2026-03-07 11:12:10.860871+00
70118,9.02,2026-03-07 11:13:17.838391+00
70119,8.73,2026-03-07 11:14:18.658149+00
70120,8.62,2026-03-07 11:15:25.324238+00
70121,8.61,2026-03-07 11:16:27.121202+00
70122,7.92,2026-03-07 11:17:41.832359+00
70123,9.29,2026-03-07 11:18:16.242694+00
70124,8.55,2026-03-07 11:19:29.258493+00
70125,8.03,2026-03-07 11:20:46.336557+00
70126,8.77,2026-03-07 11:21:41.972976+00
70127,9.53,2026-03-07 11:23:31.463424+00
70128,8.03,2026-03-07 11:24:01.137346+00
70129,9.26,2026-03-07 11:25:21.858365+00
70130,8.19,2026-03-07 11:26:07.069+00
70131,9.41,2026-03-07 11:27:20.8014+00
70132,8.34,2026-03-07 11:28:00.040169+00
70133,9.25,2026-03-07 11:29:37.05465+00
70134,7.82,2026-03-07 11:30:31.803831+00
70135,9.65,2026-03-07 11:31:14.087371+00
70136,8.55,2026-03-07 11:32:29.321647+00
70137,9.33,2026-03-07 11:33:38.480796+00
70138,7.77,2026-03-07 11:34:15.261913+00
70139,8.58,2026-03-07 11:35:16.511524+00
70140,7.91,2026-03-07 11:36:38.384844+00
70141,9.53,2026-03-07 11:38:05.592672+00
70142,9.4,2026-03-07 11:39:17.953375+00
70143,8.88,2026-03-07 11:40:19.697365+00
70144,8.36,2026-03-07 11:41:32.91362+00
70145,8.32,2026-03-07 11:42:19.675804+00
70146,8.51,2026-03-07 11:43:01.791814+00
70147,8.99,2026-03-07 11:44:13.964567+00
70148,8.31,2026-03-07 11:45:01.388434+00
70149,9.46,2026-03-07 11:46:20.548038+00
70150,9.89,2026-03-07 11:47:05.48799+00
70151,8.48,2026-03-07 11:48:07.583476+00
70152,8.27,2026-03-07 11:49:00.199627+00
70153,9.03,2026-03-07 11:50:17.061926+00
70154,8.87,2026-03-07 11:51:28.787465+00
70155,8.81,2026-03-07 11:52:41.304568+00
70156,8.65,2026-03-07 11:54:38.59355+00
70157,9.53,2026-03-07 11:55:22.4977+00
70158,8.23,2026-03-07 11:56:11.721868+00
70159,9.35,2026-03-07 11:57:49.879334+00
70160,8.62,2026-03-07 11:58:49.967152+00
70161,8.96,2026-03-07 11:59:49.724231+00
70162,9.13,2026-03-07 12:00:29.380087+00
70163,9.42,2026-03-07 12:01:38.111999+00
70164,8.98,2026-03-07 12:02:45.044524+00
70165,8.33,2026-03-07 12:03:43.63472+00
70166,9.3,2026-03-07 12:04:49.823222+00
70167,8.18,2026-03-07 12:06:19.880972+00
70168,9.06,2026-03-07 12:07:08.261814+00
70169,9.67,2026-03-07 12:08:10.485311+00
70170,9.65,2026-03-07 12:09:17.838175+00
70171,8.18,2026-03-07 12:10:34.423898+00
70172,9.03,2026-03-07 12:11:27.02255+00
70173,8.35,2026-03-07 12:12:06.682154+00
70174,9.74,2026-03-07 12:13:33.635962+00
70175,8.19,2026-03-07 12:14:29.383961+00
70176,10.03,2026-03-07 12:15:46.514091+00
70177,9.14,2026-03-07 12:16:25.761002+00
70178,8.43,2026-03-07 12:17:43.241416+00
70179,10.02,2026-03-07 12:18:43.724168+00
70180,9.4,2026-03-07 12:20:47.444195+00
70181,8.67,2026-03-07 12:21:44.99444+00
70182,9.64,2026-03-07 12:22:41.70173+00
70183,8.5,2026-03-07 12:24:31.179611+00
70184,9.21,2026-03-07 12:25:41.618809+00
70185,9.81,2026-03-07 12:26:10.457208+00
70186,8.89,2026-03-07 12:27:02.24095+00
70187,8.82,2026-03-07 12:28:07.988269+00
70188,9.7,2026-03-07 12:29:29.14628+00
70189,9.04,2026-03-07 12:31:11.171534+00
70190,9.78,2026-03-07 12:32:04.562618+00
70191,9.24,2026-03-07 12:33:23.409272+00
70192,9.92,2026-03-07 12:34:16.904943+00
70193,9.15,2026-03-07 12:35:21.417819+00
70194,10.27,2026-03-07 12:36:06.77557+00
70195,8.46,2026-03-07 12:37:48.995579+00
70196,8.52,2026-03-07 12:38:39.384719+00
70197,8.53,2026-03-07 12:39:36.81018+00
70198,8.73,2026-03-07 12:40:49.994041+00
70199,8.49,2026-03-07 12:41:37.803824+00
70200,8.57,2026-03-07 12:42:24.261218+00
70201,9,2026-03-07 12:43:04.725914+00
70202,8.45,2026-03-07 12:44:05.314035+00
70203,8.72,2026-03-07 12:46:35.543184+00
70204,9.98,2026-03-07 12:47:12.871241+00
70205,9.73,2026-03-07 12:48:25.881479+00
70206,9.07,2026-03-07 12:49:20.409942+00
70207,9.07,2026-03-07 12:50:02.867804+00
70208,9.15,2026-03-07 12:51:45.992874+00
70209,9.04,2026-03-07 12:52:07.935187+00
70210,9.42,2026-03-07 12:53:06.247537+00
70211,10.24,2026-03-07 12:54:42.172466+00
70212,10.24,2026-03-07 12:55:12.333395+00
70213,9.07,2026-03-07 12:56:04.935214+00
70214,9.46,2026-03-07 12:57:43.611122+00
70215,9.27,2026-03-07 12:58:06.508584+00
70216,9.76,2026-03-07 13:00:43.302715+00
70217,8.66,2026-03-07 13:01:09.272349+00
70218,9.21,2026-03-07 13:02:49.332407+00
70219,10.49,2026-03-07 13:03:46.844418+00
70220,8.65,2026-03-07 13:04:49.845649+00
70221,9.71,2026-03-07 13:05:28.231844+00
70222,8.84,2026-03-07 13:06:39.131965+00
70223,9.24,2026-03-07 13:07:42.559261+00
70224,9.18,2026-03-07 13:08:11.08388+00
70225,10.21,2026-03-07 13:09:47.320269+00
70226,10.17,2026-03-07 13:10:02.705486+00
70227,10.24,2026-03-07 13:11:39.411037+00
70228,9.03,2026-03-07 13:13:41.933944+00
70229,9.98,2026-03-07 13:14:40.838555+00
70230,10.33,2026-03-07 13:15:07.374559+00
70231,9.97,2026-03-07 13:16:30.511985+00
70232,10.26,2026-03-07 13:17:12.102932+00
70233,10.37,2026-03-07 13:18:06.38379+00
70234,9.22,2026-03-07 13:19:10.689169+00
70235,10.58,2026-03-07 13:20:33.417898+00
70236,9.74,2026-03-07 13:21:04.425721+00
70237,8.77,2026-03-07 13:22:43.670465+00
70238,10.45,2026-03-07 13:23:08.388545+00
70239,9.01,2026-03-07 13:24:01.905723+00
70240,9.62,2026-03-07 13:25:32.792227+00
70241,9.45,2026-03-07 13:27:03.084773+00
70242,9.54,2026-03-07 13:28:10.310385+00
70243,9.36,2026-03-07 13:29:15.136995+00
70244,10.1,2026-03-07 13:30:01.745116+00
70245,9.16,2026-03-07 13:31:13.067387+00
70246,10.69,2026-03-07 13:32:10.940166+00
70247,10.75,2026-03-07 13:33:39.026246+00
70248,10.59,2026-03-07 13:34:22.26668+00
70249,8.92,2026-03-07 13:35:37.232223+00
70250,10.76,2026-03-07 13:36:38.689097+00
70251,9.46,2026-03-07 13:37:08.802758+00
70252,10.36,2026-03-07 13:38:12.682665+00
70253,10.28,2026-03-07 13:40:07.05525+00
70254,9.86,2026-03-07 13:41:42.346844+00
70255,10.01,2026-03-07 13:42:07.260282+00
70256,10.61,2026-03-07 13:43:44.141599+00
70257,9.47,2026-03-07 13:44:26.843234+00
70258,10.56,2026-03-07 13:46:05.204158+00
70259,9.97,2026-03-07 13:47:29.631089+00
70260,10.12,2026-03-07 13:48:32.204808+00
70261,10.28,2026-03-07 13:49:38.572723+00
70262,9.54,2026-03-07 13:51:24.470447+00
70263,9.55,2026-03-07 13:52:32.507018+00
70264,10.16,2026-03-07 13:53:30.169402+00
70265,9.33,2026-03-07 13:54:04.949084+00
70266,10.32,2026-03-07 13:55:30.695991+00
70267,9.63,2026-03-07 13:56:30.599985+00
70268,9.34,2026-03-07 13:57:32.597152+00
70269,10.28,2026-03-07 13:58:17.16665+00
70270,9.36,2026-03-07 13:59:13.010036+00
70271,10.58,2026-03-07 14:00:44.179251+00
70272,9.96,2026-03-07 14:01:10.340692+00
70273,9.09,2026-03-07 14:02:03.999822+00
70274,9.66,2026-03-07 14:03:43.101449+00
70275,9.5,2026-03-07 14:04:37.975939+00
70276,8.84,2026-03-07 14:06:32.334632+00
70277,10.01,2026-03-07 14:07:47.462734+00
70278,10.38,2026-03-07 14:08:37.56183+00
70279,9.29,2026-03-07 14:09:44.963467+00
70280,8.88,2026-03-07 14:10:33.083914+00
70281,10.7,2026-03-07 14:11:30.055798+00
70282,9.88,2026-03-07 14:12:14.986996+00
70283,10.31,2026-03-07 14:13:46.682261+00
70284,10.48,2026-03-07 14:14:37.069394+00
70285,10.8,2026-03-07 14:15:09.546259+00
70286,10.34,2026-03-07 14:16:07.152491+00
70287,10.3,2026-03-07 14:17:26.091068+00
70288,10.6,2026-03-07 14:18:26.68286+00
70289,9.17,2026-03-07 14:19:02.333185+00
70290,9.13,2026-03-07 14:21:18.125871+00
70291,8.96,2026-03-07 14:22:26.761045+00
70292,10.61,2026-03-07 14:23:44.405127+00
70293,10.22,2026-03-07 14:24:32.272188+00
70294,8.93,2026-03-07 14:25:14.55078+00
70295,10.19,2026-03-07 14:26:01.096332+00
70296,9.43,2026-03-07 14:27:45.460004+00
70297,10.74,2026-03-07 14:28:42.761688+00
70298,10.12,2026-03-07 14:29:11.457284+00
70299,10.76,2026-03-07 14:30:33.733955+00
70300,10.77,2026-03-07 14:31:48.970379+00
70301,9.15,2026-03-07 14:32:39.733858+00
70302,9.29,2026-03-07 14:33:35.72881+00
70303,9.53,2026-03-07 14:34:17.823665+00
70304,9.54,2026-03-07 14:36:14.055514+00
70305,8.94,2026-03-07 14:37:43.607221+00
70306,9.64,2026-03-07 14:38:08.168267+00
70307,10.74,2026-03-07 14:39:28.197798+00
70308,10.47,2026-03-07 14:40:10.901625+00
70309,9.82,2026-03-07 14:41:36.355441+00
70310,10.02,2026-03-07 14:42:35.436328+00
70311,10.79,2026-03-07 14:43:28.13573+00
70312,9.44,2026-03-07 14:44:07.210884+00
70313,9.99,2026-03-07 14:45:31.236206+00
70314,10.11,2026-03-07 14:46:46.855773+00
70315,10.11,2026-03-07 14:47:11.830599+00
70316,9.61,2026-03-07 14:48:25.191825+00
70317,10.03,2026-03-07 14:49:05.70579+00
70318,9.19,2026-03-07 14:51:21.213829+00
70319,10.24,2026-03-07 14:52:36.966507+00
70320,10.11,2026-03-07 14:53:49.048823+00
70321,10.05,2026-03-07 14:54:11.447272+00
70322,9.83,2026-03-07 14:55:46.790921+00
70323,9.48,2026-03-07 14:56:33.401477+00
70324,9.18,2026-03-07 14:57:19.030582+00
70325,10.85,2026-03-07 14:58:40.1696+00
70326,9.28,2026-03-07 14:59:09.913791+00
70327,9.7,2026-03-07 15:00:23.278414+00
70328,10.62,2026-03-07 15:01:49.040194+00
70329,9.71,2026-03-07 15:02:11.225063+00
70330,9.43,2026-03-07 15:03:28.366553+00
70331,9.8,2026-03-07 15:04:11.669357+00
70332,10.1,2026-03-07 15:06:45.624321+00
70333,9.5,2026-03-07 15:07:29.285684+00
70334,10.43,2026-03-07 15:08:32.963832+00
70335,10.53,2026-03-07 15:09:16.786694+00
70336,10.38,2026-03-07 15:10:46.36372+00
70337,10.5,2026-03-07 15:11:35.406249+00
70338,10.32,2026-03-07 15:12:38.922108+00
70339,10.24,2026-03-07 15:13:19.218842+00
70340,10.73,2026-03-07 15:14:43.353118+00
70341,10.59,2026-03-07 15:15:31.770265+00
70342,10.01,2026-03-07 15:16:43.612559+00
70343,9.67,2026-03-07 15:17:07.571265+00
70344,10.42,2026-03-07 15:18:17.102095+00
70345,10.85,2026-03-07 15:20:42.239194+00
70346,10.12,2026-03-07 15:21:32.57154+00
70347,9.19,2026-03-07 15:22:14.389474+00
70348,10.06,2026-03-07 15:23:22.674437+00
70349,9.8,2026-03-07 15:24:16.69192+00
70350,9.86,2026-03-07 15:25:41.761318+00
70351,9.62,2026-03-07 15:26:27.928208+00
70352,10.74,2026-03-07 15:27:32.422368+00
70353,10.26,2026-03-07 15:28:38.010734+00
70354,10.16,2026-03-07 15:29:29.341226+00
70355,9.01,2026-03-07 15:30:18.905359+00
70356,9.89,2026-03-07 15:31:01.631851+00
70357,10.23,2026-03-07 15:32:21.601803+00
70358,10.7,2026-03-07 15:33:16.723258+00
70359,9.83,2026-03-07 15:35:26.653259+00
70360,10.32,2026-03-07 15:36:47.968201+00
70361,10.58,2026-03-07 15:37:30.849535+00
70362,9.2,2026-03-07 15:38:07.460576+00
